"source","target","weight","type"
"128","336",15.8260869565217,"undirected"
"128","353",12.6086956521739,"undirected"
"128","354",7.56521739130435,"undirected"
"128","356",7.56521739130435,"undirected"
"128","364",12.5217391304348,"undirected"
"128","365",9.39130434782608,"undirected"
"128","368",10.1739130434783,"undirected"
"128","374",7.04347826086956,"undirected"
"128","379",7.04347826086956,"undirected"
"128","383",6,"undirected"
"128","384",10,"undirected"
"128","385",9,"undirected"
"128","391",23.2173913043478,"undirected"
"128","392",11.9130434782609,"undirected"
"128","393",13.6521739130435,"undirected"
"128","394",40.695652173913,"undirected"
"128","395",12,"undirected"
"128","399",5.13043478260869,"undirected"
"128","4",10.5217391304348,"undirected"
"128","400",13.7391304347826,"undirected"
"128","405",14.1304347826087,"undirected"
"128","407",13.0434782608696,"undirected"
"128","408",8.69565217391304,"undirected"
"128","410",16.304347826087,"undirected"
"128","411",7.60869565217391,"undirected"
"128","412",7.60869565217391,"undirected"
"128","413",13.0434782608696,"undirected"
"128","414",6.52173913043478,"undirected"
"128","415",12.2173913043478,"undirected"
"128","432",6.60869565217391,"undirected"
"128","433",6.60869565217391,"undirected"
"128","434",6.60869565217391,"undirected"
"128","435",6.60869565217391,"undirected"
"128","436",6.60869565217391,"undirected"
"128","463",5.08695652173913,"undirected"
"128","47",10.0869565217391,"undirected"
"128","473",10.1739130434783,"undirected"
"128","474",5.08695652173913,"undirected"
"128","475",25.4347826086956,"undirected"
"128","476",8.47826086956522,"undirected"
"128","479",8.47826086956522,"undirected"
"128","486",5.04347826086956,"undirected"
"128","489",7.56521739130435,"undirected"
"128","494",5.04347826086956,"undirected"
"128","498",8.82608695652174,"undirected"
"128","507",7.13043478260869,"undirected"
"128","509",8.26086956521739,"undirected"
"128","511",23.6521739130435,"undirected"
"128","519",9.34782608695652,"undirected"
"128","524",7.60869565217391,"undirected"
"128","527",7.91304347826087,"undirected"
"128","530",6.78260869565217,"undirected"
"128","531",6.78260869565217,"undirected"
"128","532",5.65217391304348,"undirected"
"128","533",16.9565217391304,"undirected"
"128","540",37,"undirected"
"128","541",13,"undirected"
"128","542",20.3478260869565,"undirected"
"128","543",5.56521739130435,"undirected"
"128","544",5.47826086956522,"undirected"
"128","545",18.3478260869565,"undirected"
"128","57",16,"undirected"
"128","58",12.4347826086957,"undirected"
"128","59",7.52173913043478,"undirected"
"128","62",7.78260869565217,"undirected"
"128","68",15.5652173913043,"undirected"
"128","8",61.2608695652174,"undirected"
"128","85",5.21739130434782,"undirected"
"128","9",6.78260869565217,"undirected"
"129","129",20.8695652173913,"undirected"
"129","133",6.52173913043478,"undirected"
"129","134",9.13043478260869,"undirected"
"129","85",10.4347826086956,"undirected"
"130","130",7.17391304347826,"undirected"
"131","131",6.69565217391304,"undirected"
"133","129",6.52173913043478,"undirected"
"133","133",15.3913043478261,"undirected"
"133","134",9.13043478260869,"undirected"
"133","85",7.82608695652173,"undirected"
"134","129",9.13043478260869,"undirected"
"134","133",9.13043478260869,"undirected"
"134","134",36.9130434782609,"undirected"
"134","555",14.0434782608696,"undirected"
"134","85",13.0434782608696,"undirected"
"135","128",12.5217391304348,"undirected"
"135","135",75.695652173913,"undirected"
"135","280",7.26086956521739,"undirected"
"135","290",20,"undirected"
"135","291",20,"undirected"
"135","292",14,"undirected"
"135","296",6,"undirected"
"137","137",6.60869565217391,"undirected"
"14","1",8.47826086956522,"undirected"
"14","14",41.2173913043478,"undirected"
"14","15",6.78260869565217,"undirected"
"14","19",15.6086956521739,"undirected"
"14","22",5.17391304347826,"undirected"
"14","5",17.2173913043478,"undirected"
"142","142",10,"undirected"
"147","128",8.04347826086956,"undirected"
"147","147",11.5652173913043,"undirected"
"147","308",5.04347826086956,"undirected"
"148","128",17,"undirected"
"148","148",24,"undirected"
"15","1",87.6521739130435,"undirected"
"15","122",10.1739130434783,"undirected"
"15","128",87.0869565217391,"undirected"
"15","14",6.78260869565217,"undirected"
"15","15",306.608695652174,"undirected"
"15","18",5.13043478260869,"undirected"
"15","19",8.47826086956522,"undirected"
"15","197",18.5652173913043,"undirected"
"15","20",5.08695652173913,"undirected"
"15","28",6.56521739130435,"undirected"
"15","280",51.5217391304348,"undirected"
"15","283",5.82608695652174,"undirected"
"15","301",9.39130434782609,"undirected"
"15","302",9.39130434782609,"undirected"
"15","303",6.26086956521739,"undirected"
"15","309",10.5217391304348,"undirected"
"15","35",11.1739130434783,"undirected"
"15","4",6,"undirected"
"15","46",11.3478260869565,"undirected"
"15","462",16.9565217391304,"undirected"
"15","463",20.3478260869565,"undirected"
"15","47",9.65217391304347,"undirected"
"15","473",6.78260869565217,"undirected"
"15","475",6.78260869565217,"undirected"
"15","5",73.0434782608695,"undirected"
"15","57",5.08695652173913,"undirected"
"15","58",13.5652173913043,"undirected"
"15","60",10.1739130434783,"undirected"
"15","8",12.9130434782609,"undirected"
"15","85",8.47826086956522,"undirected"
"156","156",10.8695652173913,"undirected"
"156","157",5.21739130434783,"undirected"
"157","156",5.21739130434783,"undirected"
"157","157",5.65217391304348,"undirected"
"16","16",5.13043478260869,"undirected"
"166","166",6.26086956521739,"undirected"
"168","168",5.08695652173913,"undirected"
"174","128",17.9130434782609,"undirected"
"174","174",36.9130434782609,"undirected"
"174","183",5.73913043478261,"undirected"
"174","184",7.17391304347826,"undirected"
"174","2",15.3913043478261,"undirected"
"18","1",5.13043478260869,"undirected"
"18","15",5.13043478260869,"undirected"
"18","18",5.13043478260869,"undirected"
"18","5",5.13043478260869,"undirected"
"183","174",5.73913043478261,"undirected"
"183","183",10.0434782608696,"undirected"
"184","1",7.8695652173913,"undirected"
"184","174",7.17391304347826,"undirected"
"184","184",19.3478260869565,"undirected"
"184","8",7.52173913043478,"undirected"
"186","186",5.73913043478261,"undirected"
"188","1",9.8695652173913,"undirected"
"188","115",9.34782608695652,"undirected"
"188","128",19.9565217391304,"undirected"
"188","188",73,"undirected"
"188","190",10.5217391304348,"undirected"
"188","195",5.1304347826087,"undirected"
"188","2",11.7826086956522,"undirected"
"188","226",6.91304347826087,"undirected"
"188","555",5.91304347826087,"undirected"
"188","57",12.3913043478261,"undirected"
"188","58",5.26086956521739,"undirected"
"188","888",5.13043478260869,"undirected"
"188","950",6.78260869565217,"undirected"
"19","1",15.4347826086956,"undirected"
"19","14",15.6086956521739,"undirected"
"19","15",8.47826086956522,"undirected"
"19","19",41.3043478260869,"undirected"
"19","5",18.9130434782609,"undirected"
"190","128",8.56521739130435,"undirected"
"190","188",10.5217391304348,"undirected"
"190","190",31.304347826087,"undirected"
"190","192",7.1304347826087,"undirected"
"192","1",13.9130434782609,"undirected"
"192","190",7.1304347826087,"undirected"
"192","192",35.304347826087,"undirected"
"192","57",8.91304347826087,"undirected"
"192","58",5.34782608695652,"undirected"
"192","8",8.56521739130435,"undirected"
"194","1",5.8695652173913,"undirected"
"194","115",10.0434782608696,"undirected"
"194","128",18.3478260869565,"undirected"
"194","194",34.5217391304348,"undirected"
"194","232",5.78260869565217,"undirected"
"194","8",18.6521739130435,"undirected"
"195","188",5.1304347826087,"undirected"
"195","195",5.1304347826087,"undirected"
"197","1",33.0434782608696,"undirected"
"197","128",256.478260869565,"undirected"
"197","15",18.5652173913043,"undirected"
"197","197",448.95652173913,"undirected"
"197","2",5.08695652173913,"undirected"
"197","24",7.39130434782609,"undirected"
"197","268",40.0434782608696,"undirected"
"197","270",8.34782608695652,"undirected"
"197","276",5.21739130434782,"undirected"
"197","28",7.78260869565217,"undirected"
"197","280",21.0434782608696,"undirected"
"197","321",5.8695652173913,"undirected"
"197","391",17.4347826086957,"undirected"
"197","415",32.6521739130435,"undirected"
"197","422",5.65217391304348,"undirected"
"197","427",6.78260869565217,"undirected"
"197","449",9.65217391304348,"undirected"
"197","457",6.43478260869565,"undirected"
"197","47",5.73913043478261,"undirected"
"197","475",11.8695652173913,"undirected"
"197","479",11.8695652173913,"undirected"
"197","486",5.04347826086956,"undirected"
"197","487",5.04347826086956,"undirected"
"197","488",7.56521739130435,"undirected"
"197","498",7.56521739130435,"undirected"
"197","511",6.04347826086956,"undirected"
"197","523",6.52173913043478,"undirected"
"197","524",7.60869565217391,"undirected"
"197","525",6.78260869565217,"undirected"
"197","527",5.65217391304348,"undirected"
"197","533",15.8260869565217,"undirected"
"197","537",9.34782608695652,"undirected"
"197","540",14.304347826087,"undirected"
"197","542",7.30434782608696,"undirected"
"197","544",18.5652173913043,"undirected"
"197","545",11,"undirected"
"197","547",9.34782608695652,"undirected"
"197","549",9.34782608695652,"undirected"
"197","552",5.60869565217391,"undirected"
"198","198",21.3913043478261,"undirected"
"198","888",8.60869565217391,"undirected"
"198","950",7.17391304347826,"undirected"
"199","128",5.8695652173913,"undirected"
"199","199",9.39130434782609,"undirected"
"199","200",5.8695652173913,"undirected"
"2","1",75.7391304347826,"undirected"
"2","115",16.8260869565217,"undirected"
"2","117",5.56521739130435,"undirected"
"2","122",7.8695652173913,"undirected"
"2","128",54.2173913043478,"undirected"
"2","174",15.3913043478261,"undirected"
"2","188",11.7826086956522,"undirected"
"2","197",5.08695652173913,"undirected"
"2","2",181.652173913043,"undirected"
"2","5",14.6086956521739,"undirected"
"2","68",5.04347826086956,"undirected"
"2","8",40.8260869565217,"undirected"
"2","85",6.04347826086956,"undirected"
"20","1",6.82608695652174,"undirected"
"20","15",5.08695652173913,"undirected"
"20","20",13.6086956521739,"undirected"
"20","5",8.56521739130435,"undirected"
"200","1",10.5652173913043,"undirected"
"200","128",16.4347826086956,"undirected"
"200","199",5.8695652173913,"undirected"
"200","200",18.7826086956522,"undirected"
"200","201",9.39130434782609,"undirected"
"201","1",9.39130434782609,"undirected"
"201","128",16.4347826086956,"undirected"
"201","200",9.39130434782609,"undirected"
"201","201",19.9565217391304,"undirected"
"202","202",6.60869565217391,"undirected"
"203","203",8.21739130434782,"undirected"
"204","204",9.39130434782609,"undirected"
"207","122",6.95652173913043,"undirected"
"207","128",6.95652173913043,"undirected"
"207","207",19.4782608695652,"undirected"
"209","209",25.3478260869565,"undirected"
"209","28",7.56521739130435,"undirected"
"209","280",13.8695652173913,"undirected"
"209","352",13.8695652173913,"undirected"
"209","359",6.30434782608695,"undirected"
"210","1",6.95652173913043,"undirected"
"210","210",8.34782608695652,"undirected"
"212","212",5.56521739130435,"undirected"
"214","128",11.7391304347826,"undirected"
"214","214",16.2173913043478,"undirected"
"216","216",7.04347826086956,"undirected"
"217","217",7.1304347826087,"undirected"
"217","218",5.34782608695652,"undirected"
"218","1",8.91304347826087,"undirected"
"218","128",17.8260869565217,"undirected"
"218","217",5.34782608695652,"undirected"
"218","218",28.5217391304348,"undirected"
"218","220",7.1304347826087,"undirected"
"218","8",8.91304347826087,"undirected"
"22","14",5.17391304347826,"undirected"
"22","22",21.5652173913043,"undirected"
"22","541",8.82608695652174,"undirected"
"22","555",5.04347826086956,"undirected"
"22","561",6.30434782608695,"undirected"
"22","696",13.8695652173913,"undirected"
"220","128",7.1304347826087,"undirected"
"220","218",7.1304347826087,"undirected"
"220","220",10.695652173913,"undirected"
"221","221",13.6521739130435,"undirected"
"226","115",6.8695652173913,"undirected"
"226","128",11.6086956521739,"undirected"
"226","188",6.91304347826087,"undirected"
"226","226",36.6521739130435,"undirected"
"226","228",5.69565217391304,"undirected"
"227","227",29.6086956521739,"undirected"
"227","405",6.52173913043478,"undirected"
"227","561",7.39130434782609,"undirected"
"227","782",5.73913043478261,"undirected"
"228","226",5.69565217391304,"undirected"
"228","228",9.13043478260869,"undirected"
"230","230",7.91304347826087,"undirected"
"232","128",9.39130434782609,"undirected"
"232","194",5.78260869565217,"undirected"
"232","232",12.7826086956522,"undirected"
"232","8",6.91304347826087,"undirected"
"234","234",10.3478260869565,"undirected"
"234","8",5.78260869565217,"undirected"
"235","235",8.78260869565217,"undirected"
"235","68",6.78260869565217,"undirected"
"24","1",5.34782608695652,"undirected"
"24","128",7.1304347826087,"undirected"
"24","197",7.39130434782609,"undirected"
"24","24",44.9130434782609,"undirected"
"24","555",6.17391304347826,"undirected"
"24","561",7.43478260869565,"undirected"
"240","240",5.91304347826087,"undirected"
"241","241",24,"undirected"
"241","243",5.17391304347826,"undirected"
"241","555",8.82608695652174,"undirected"
"241","558",5.04347826086956,"undirected"
"241","561",8.82608695652174,"undirected"
"241","676",5.04347826086956,"undirected"
"243","241",5.17391304347826,"undirected"
"243","243",10.3478260869565,"undirected"
"243","244",7.39130434782609,"undirected"
"244","128",9.60869565217391,"undirected"
"244","243",7.39130434782609,"undirected"
"244","244",14.0434782608696,"undirected"
"245","245",5.17391304347826,"undirected"
"248","248",5.17391304347826,"undirected"
"25","25",5.13043478260869,"undirected"
"256","256",13.4347826086956,"undirected"
"257","1",6.08695652173913,"undirected"
"257","128",7.08695652173913,"undirected"
"257","257",11.3913043478261,"undirected"
"257","259",6.08695652173913,"undirected"
"257","260",6.08695652173913,"undirected"
"258","1",30.9130434782609,"undirected"
"258","128",12.2173913043478,"undirected"
"258","258",63.5217391304348,"undirected"
"258","259",23.1739130434783,"undirected"
"258","261",17.1304347826087,"undirected"
"258","262",6.13043478260869,"undirected"
"258","263",18.5217391304348,"undirected"
"258","28",7.69565217391304,"undirected"
"259","1",40.2173913043478,"undirected"
"259","128",26.0869565217391,"undirected"
"259","257",6.08695652173913,"undirected"
"259","258",23.1739130434783,"undirected"
"259","259",181.521739130435,"undirected"
"259","260",6.08695652173913,"undirected"
"259","261",31.1739130434783,"undirected"
"259","262",16.8695652173913,"undirected"
"259","263",21.7391304347826,"undirected"
"259","28",9.17391304347826,"undirected"
"26","128",11.1739130434783,"undirected"
"26","26",14.9565217391304,"undirected"
"260","1",6.08695652173913,"undirected"
"260","257",6.08695652173913,"undirected"
"260","259",6.08695652173913,"undirected"
"260","260",10.6521739130435,"undirected"
"260","28",7.60869565217391,"undirected"
"261","1",35.8695652173913,"undirected"
"261","128",9.26086956521739,"undirected"
"261","258",17.1304347826087,"undirected"
"261","259",31.1739130434783,"undirected"
"261","261",133.826086956522,"undirected"
"261","263",23.3913043478261,"undirected"
"261","28",6.13043478260869,"undirected"
"261","782",32.7826086956522,"undirected"
"261","895",12.1739130434783,"undirected"
"262","1",12.2173913043478,"undirected"
"262","128",29.3478260869565,"undirected"
"262","258",6.13043478260869,"undirected"
"262","259",16.8695652173913,"undirected"
"262","262",52.7826086956522,"undirected"
"263","1",37.2608695652174,"undirected"
"263","128",7.65217391304348,"undirected"
"263","258",18.5217391304348,"undirected"
"263","259",21.7391304347826,"undirected"
"263","261",23.3913043478261,"undirected"
"263","263",50.8260869565217,"undirected"
"263","264",7.69565217391304,"undirected"
"264","128",9.34782608695652,"undirected"
"264","263",7.69565217391304,"undirected"
"264","264",47.9565217391304,"undirected"
"264","888",7.56521739130435,"undirected"
"264","914",6.04347826086956,"undirected"
"264","969",5.21739130434782,"undirected"
"268","1",5.08695652173913,"undirected"
"268","128",7.82608695652174,"undirected"
"268","197",40.0434782608696,"undirected"
"268","268",66.6521739130435,"undirected"
"268","415",36.8695652173913,"undirected"
"270","128",6.26086956521739,"undirected"
"270","197",8.34782608695652,"undirected"
"270","270",10.4347826086956,"undirected"
"276","128",5.21739130434782,"undirected"
"276","197",5.21739130434782,"undirected"
"276","276",15.6521739130435,"undirected"
"279","279",5.26086956521739,"undirected"
"28","1",30.3478260869565,"undirected"
"28","128",72.695652173913,"undirected"
"28","15",6.56521739130435,"undirected"
"28","197",7.78260869565217,"undirected"
"28","209",7.56521739130435,"undirected"
"28","258",7.69565217391304,"undirected"
"28","259",9.17391304347826,"undirected"
"28","260",7.60869565217391,"undirected"
"28","261",6.13043478260869,"undirected"
"28","28",214.782608695652,"undirected"
"28","280",19.1739130434783,"undirected"
"28","352",6.30434782608695,"undirected"
"28","383",8,"undirected"
"28","384",9,"undirected"
"28","385",8,"undirected"
"28","5",12.5217391304348,"undirected"
"28","540",7.47826086956522,"undirected"
"28","542",5.60869565217391,"undirected"
"28","555",16.7826086956522,"undirected"
"28","558",5.69565217391304,"undirected"
"28","561",5.04347826086956,"undirected"
"28","608",5.56521739130435,"undirected"
"28","63",5.21739130434782,"undirected"
"28","782",9.52173913043478,"undirected"
"28","786",6,"undirected"
"28","787",7,"undirected"
"28","888",10.0434782608696,"undirected"
"28","934",5.39130434782609,"undirected"
"28","936",6.73913043478261,"undirected"
"28","937",8.08695652173913,"undirected"
"28","938",6.73913043478261,"undirected"
"280","1",8.39130434782609,"undirected"
"280","10",5.65217391304348,"undirected"
"280","128",233.913043478261,"undirected"
"280","135",7.26086956521739,"undirected"
"280","15",51.5217391304348,"undirected"
"280","197",21.0434782608696,"undirected"
"280","209",13.8695652173913,"undirected"
"280","28",19.1739130434783,"undirected"
"280","280",499,"undirected"
"280","281",16.2608695652174,"undirected"
"280","282",6.8695652173913,"undirected"
"280","283",37.6086956521739,"undirected"
"280","288",8.52173913043478,"undirected"
"280","289",6.08695652173913,"undirected"
"280","301",10.9565217391304,"undirected"
"280","302",6.26086956521739,"undirected"
"280","303",6.26086956521739,"undirected"
"280","304",6.08695652173913,"undirected"
"280","309",16.3913043478261,"undirected"
"280","312",6.30434782608696,"undirected"
"280","327",13.9130434782609,"undirected"
"280","328",5.56521739130435,"undirected"
"280","329",9.73913043478261,"undirected"
"280","334",6.78260869565217,"undirected"
